Year,Region,Drought,Extreme temperature,Flood,Storm,Wildfire
1975,Africa,0.0,0.0,0.0,0.038808109875735776,0.0
1975,Asia,0.0,0.0,0.010665656110742392,0.009770382573243577,0.0
1975,Europe,0.0,0.0,0.0009820467028338444,0.0,0.0
1975,North America,0.0,0.0,7.699831365935918e-05,0.009051250702641934,0.0
1975,Oceania,0.0,0.0,0.0,0.00027276555919513335,0.0
1975,South America,0.0,0.07864414211828198,0.033410658871149086,0.0,0.0
1976,Africa,0.0,0.0,0.0,0.0030643230869849573,0.0
1976,Asia,0.0,0.0,0.007141125438513321,0.016271866407509245,0.0
1976,Europe,0.0,0.0,0.0,0.027303649290696497,0.0
1976,North America,0.0,0.0,0.0006351854974704891,0.0015492355255761663,0.0
1976,Oceania,0.0,0.0,0.0,0.04076073935423491,0.0
1976,South America,0.0,0.0,0.0,0.0,0.0
1977,Africa,0.050775081752779595,0.0,0.011509025506867233,0.05923760627861347,0.0
1977,Asia,0.0,0.0,0.0005878022186403717,0.009850805916374324,0.0
1977,Europe,0.0,0.0,0.006853927283755097,0.0,0.0
1977,North America,0.043639744238336144,0.040730427206295675,0.002909317032040472,0.0,0.0
1977,Oceania,0.0,0.0,0.0,0.00026640149742629854,0.0005250818905007019
1977,South America,0.0,0.0,0.0012802563525972565,0.000791432426354846,0.0
1978,Africa,0.004009875735775016,0.0,0.014183976455199476,0.00456026814911707,0.0
1978,Asia,1.3676874940741442e-05,0.0,0.007054562908884043,0.0035230373565942924,0.0
1978,Europe,0.0,0.0,0.005752252586177848,1.620446810661455e-05,0.0
1978,North America,0.0,0.0,0.00032842046093310847,0.0014461298482293422,0.0
1978,Oceania,0.0,0.0,0.004660224613944782,0.22502204024333178,0.0
1978,South America,0.24870832021587588,0.0,0.00021625815156285137,0.0,0.0
1979,Africa,0.0,0.0,0.001978809679529104,0.024735055591890123,0.0
1979,Asia,0.00204905186308903,0.0,0.0011288518062008155,0.0009143927183085238,0.00011269792358016498
1979,Europe,0.0,0.0011651514640967752,0.0004675169323044782,0.0,0.0
1979,North America,0.0,0.0,0.0003887380550871276,0.03896665542439573,0.0
1979,Oceania,0.0,0.0,0.0,0.006327889564810482,0.0
1979,South America,0.0,0.0,0.0,0.0,0.0
1980,Africa,0.0,0.0,0.0,0.008339993459777633,0.0
1980,Asia,0.0,0.0,0.0063890110932018586,0.0011333554565279226,0.0
1980,Europe,0.01923974121373454,0.0,0.0,0.0,0.0
1980,North America,0.0,0.021396958965711074,0.004675236087689713,0.01711853007307476,0.0
1980,Oceania,0.0,0.0,0.0,0.00040187178287318673,0.0
1980,South America,0.0,0.0,0.0,0.0,0.0
1981,Africa,0.0,0.0,0.00011281883584041857,0.02821860693263571,0.0
1981,Asia,0.0,0.0,0.021355039347681806,0.0019412368446003604,0.0
1981,Europe,0.016972611786905685,0.0,0.0,0.0029062708494793947,0.0
1981,North America,0.0,0.0,0.0,0.009502459246767847,0.0
1981,Oceania,0.968640383715489,0.0,0.0018208703790360318,0.00019372952737482452,0.0
1981,South America,0.0,0.0,0.0008533843040251856,0.0,0.0
1982,Africa,0.00010631131458469588,0.0,0.009567037279267495,0.026997416612164815,0.0
1982,Asia,0.0,0.0,0.013160915426187542,0.008522124774817483,0.0
1982,Europe,0.0,0.0,0.011314937493681976,0.0038446709573070055,0.0
1982,North America,0.0,0.0,0.004828482293423271,0.02500031197301855,0.0
1982,Oceania,0.0,0.0,0.0,0.008120636406176884,0.0
1982,South America,0.0,0.0,0.046205172026085,0.0,0.0
1983,Africa,0.007390058862001308,0.0,0.0001448005232177894,0.004943590582079791,0.0
1983,Asia,0.0,0.0,0.0001269839764862046,0.004537923106096521,0.0
1983,Europe,0.0010081915287933417,0.0,0.04886549516460559,2.1225191225528187e-05,0.0021225090137143242
1983,North America,0.0,0.0,0.004585255761663856,0.04121676784710512,0.0
1983,Oceania,0.004421385119326158,0.0,0.001753813757604118,0.017604539073467478,0.06361609733270941
1983,South America,0.07570951203058242,0.0,0.16150418259500787,0.0,0.0
1984,Africa,0.0,0.0,0.0,0.051461249182472205,0.0
1984,Asia,0.0,0.0,0.004734716032995165,0.0026589575234663887,1.4314497013368731e-05
1984,Europe,0.0,0.0,0.0,0.020778313171816557,0.0
1984,North America,0.008486866216975829,0.0,0.0005516469926925239,0.02162114109050028,0.0
1984,Oceania,0.0,0.0,0.003249976602714085,0.0,0.0
1984,South America,0.0,0.0,0.16296615695974814,0.0,0.0
1985,Africa,0.0,0.0,0.0012683453237410072,0.0005310006540222368,0.0
1985,Asia,0.0,0.0009953944249549635,0.011159128188110363,0.0017044396510856167,0.0
1985,Europe,0.0,0.0,0.0003026552549112107,1.9651582033224384e-05,0.0009335242780604509
1985,North America,0.0,0.0,0.00010245081506464305,0.042668114109050026,0.0
1985,Oceania,0.0,0.0,0.0,0.05062802994852597,0.004526345343940103
1985,South America,0.042690915223746344,0.0,0.11344895435124804,0.0,0.0
1986,Africa,0.0,0.0,0.0,0.014038129496402877,0.0
1986,Asia,0.0,0.0,0.023626270503460698,0.030407957239025316,0.0
1986,Europe,0.0048217609596657345,0.0,0.00019286989924857635,0.0010125686558614415,0.0
1986,North America,0.0,0.01407627318718381,0.0011305283867341202,0.000575115233277122,0.0
1986,Oceania,0.0,0.0,0.013311792232101076,0.030675432849789425,0.0
1986,South America,0.0,0.0,0.004401933888014391,0.00016089498538340453,0.0
1987,Africa,0.0,0.0,0.06909113799869196,0.0009930673642903859,0.0
1987,Asia,0.0,0.0,0.011837181188963687,0.0054883639897601215,0.000719827913150659
1987,Europe,0.0,0.0,0.022326289719311252,0.04633262796104728,0.0
1987,North America,0.0,0.0,0.00171867341202923,0.005027993254637437,0.0
1987,Oceania,0.0,0.0,0.0,0.010547402901263454,0.0
1987,South America,0.0,0.0,0.014837351023161681,0.0006208005396896784,0.006208095345176524
1988,Africa,0.0,0.0,0.000884761281883584,1.3603662524525835e-05,0.0
1988,Asia,0.005928408552194937,0.0,0.03540592111500901,0.0026157035175879396,0.0
1988,Europe,0.0,0.0,0.004469073693432624,0.0,0.0
1988,North America,0.006038743676222597,4.4744238336143905e-06,0.00018220629567172568,0.014461562675660483,0.0
1988,Oceania,0.0,0.0,0.0,0.0025343004211511463,0.0
1988,South America,0.0028870024735776927,0.0,0.09066588711490893,0.002982437598380931,0.0
1989,Africa,0.0,0.0,9.100719424460432e-05,0.009535513407455853,0.0
1989,Asia,0.0,0.0,0.017184225372143737,0.010327638190954775,0.0
1989,Europe,0.013642507665869191,0.0,0.008654466421808135,0.0,0.0
1989,North America,0.0,0.0,0.0,0.05929796233839236,0.030461877459246767
1989,Oceania,0.0,0.0,0.0,0.015205240992044922,0.0
1989,South America,0.0,0.0,0.0008535192264447943,0.002845086575219249,0.0
1990,Africa,0.00013652714192282538,0.0036899607586657946,0.019084172661870503,0.030854414650098104,0.0
1990,Asia,0.00036421020195316205,0.0,0.015820237982364652,0.053662145633829525,0.0006259884327296861
1990,Europe,0.052584223472722985,0.0,0.007636846716312296,0.12369426491896081,0.012822461839134684
1990,North America,0.0,0.00028508993816750986,0.0013475182686902753,0.004896810005621135,0.0
1990,Oceania,0.0,0.0,0.030951333645297147,0.04162419279363594,0.0
1990,South America,0.0019435574544636833,0.0,0.0,0.0,0.0
1991,Africa,0.08661811641595814,0.0,0.0018076847612818836,0.0,0.0
1991,Asia,0.0,0.0,0.051318126007395465,0.0722639636863563,7.206551626054802e-05
1991,Europe,0.0,0.005991643360177916,0.017152239107726522,0.0074585065875930855,0.0
1991,North America,0.008642192242833052,0.0,0.005709673974142777,0.019809072512647553,0.01670176503653738
1991,Oceania,0.05098062704726252,0.0,0.0,0.03013139915769771,0.0
1991,South America,0.010358848662019339,0.0,0.000103597931189566,0.0,0.0
1992,Africa,0.0,0.0,6.57946370176586e-05,0.0,0.0
1992,Asia,0.0,0.00503413055845264,0.03228877879965867,0.009021961221200341,3.285531430738599e-05
1992,Europe,0.008953762172726355,0.0,0.005875765744515955,0.0030252653570104794,0.0
1992,North America,0.0,0.013056582349634626,0.0012729229904440698,0.21842442945474985,0.0018535553681843732
1992,Oceania,0.1569194197473093,0.0,0.0,0.07648254562470753,0.0
1992,South America,0.012567910951203059,0.0,0.037995300202383626,0.0,0.006032583764335507
1993,Africa,0.0,0.0,0.0002634401569653368,0.00036677567037279266,0.0
1993,Asia,0.0,0.0,0.08854331326443539,0.02255169242438608,0.0
1993,Europe,0.0,0.0,0.013741436128988779,0.01490748391009873,0.0
1993,North America,0.0,0.0,0.07720894041596403,0.04758894041596402,0.0061031028667790895
1993,Oceania,0.0,0.0,0.0007214787084698175,0.010923444080486663,0.0
1993,South America,0.0,0.0,0.0549829323139195,0.002661254778502361,0.0
1994,Africa,0.0,0.0,0.0146797580117724,0.010076291693917593,0.0
1994,Asia,0.06950268322745805,0.0,0.042571278562624444,0.014910749502228121,0.0
1994,Europe,0.0,0.0,0.0788074266266806,0.00799398861070863,0.0
1994,North America,0.00023792017987633502,0.0,0.004181453063518831,0.005983507588532884,1.1897133220910625e-05
1994,Oceania,0.009903135236312588,0.0,0.0,0.007684838558727188,0.014854702854468882
1994,South America,0.0,0.022604992129525523,0.002379469305149539,0.003331257027209355,0.0
1995,Africa,0.0,0.0,0.005203629823413996,0.0,0.0
1995,Asia,6.245614866786763e-05,0.0,0.11514134588034512,0.010579349578079074,0.00021957665686925192
1995,Europe,0.0,0.005717774707686087,0.00386364187754827,0.022291201940896992,0.0
1995,North America,0.0005785694210230466,0.0,0.018542006745362563,0.10637815907813378,0.0005178189994378865
1995,Oceania,0.0,0.0,0.0,0.022030416471689285,0.0
1995,South America,0.0,0.0004629188216775354,0.00013888014391724758,0.04629078030132674,0.0
1996,Africa,0.0,0.0,0.004045650752125572,0.0009482995421844343,0.0
1996,Asia,0.0025712572295439463,0.0,0.11093397174552005,0.026763866502322934,0.008119557694131033
1996,Europe,0.0,0.0,0.00651660208242073,0.0024766452134649727,0.0
1996,North America,0.0067451236649803265,0.0,0.02096946599213041,0.02321632658797077,0.0
1996,Oceania,0.0,0.0,0.03147290594291062,0.05610781469349555,0.0
1996,South America,0.0,0.0,0.0,0.0,0.0
1997,Africa,0.0,0.0,0.0009905166775670373,0.003262393721386527,0.0
1997,Asia,0.0030762657627761447,0.0001343344078884991,0.01432445719161847,0.020602863373471128,0.0384475111406087
1997,Europe,0.005399737170199144,0.0,0.044666391481618765,0.0006387471779492536,0.0
1997,North America,1.0983698707138841e-05,2.1970207982012368e-05,0.04100180157391793,0.014828754918493536,1.3732433951658234e-05
1997,Oceania,0.0,0.0,0.0,0.020758727187646233,0.0006126813289658399
1997,South America,0.0012744097144142118,0.0,0.023206926017539913,0.0005273442770407016,0.0
1998,Africa,0.0011452910398953564,0.0,0.003829136690647482,0.01038332243296272,0.0
1998,Asia,0.0,0.0,0.17939551294206885,0.02091910732909832,0.005948096615151228
1998,Europe,0.0,0.0,0.008460572160258787,0.011853792499241837,0.006400798598241062
1998,North America,0.0020174002248454187,0.02312168634064081,0.009003664980326027,0.1426491174817313,0.0015636228218100057
1998,Oceania,0.0,0.0,0.04133303696771175,0.0,0.0
1998,South America,0.0052793793568698,0.0,0.04807688329210704,0.0,0.0015578367438722734
1999,Africa,0.06620035971223022,0.0,0.0034433616742969263,0.02709594506213211,0.0
1999,Asia,0.016167723049208306,0.0,0.04506706172371291,0.039688695837678964,2.3658386270977528e-05
1999,Europe,0.02030576540755467,0.0,0.011419860498028777,0.11661489368871517,0.0007191798362368164
1999,North America,0.0063513293985385045,0.005292774030354132,0.002419328274311411,0.07109280775716695,0.00048693648116919616
1999,Oceania,0.0,0.0,0.0038093589143659338,0.19385100608329434,0.0
1999,South America,0.010586732628738476,0.0,0.13381652799640206,2.1182819878569822e-05,0.011857139644704294
2000,Africa,0.0,4.820143884892086e-05,0.040201242642249835,0.0005957161543492478,0.0005957161543492478
2000,Asia,0.00816594292215796,4.318763629468095e-06,0.042824516450175404,0.038299601782497396,0.0
2000,Europe,0.004038979681234626,0.0021996495602655255,0.08791565522121508,0.010874866057889948,0.0003002392425110355
2000,North America,0.005662591343451377,0.0,0.0014709415401911185,0.010997816188870151,0.012799707700955593
2000,Oceania,0.0,0.0,0.022674777725783808,0.012786523163313055,0.0
2000,South America,0.0,0.0004096469530020238,0.013518012143017765,0.0,0.0
2001,Africa,0.0,0.0,0.02053721386527142,0.0,0.0
2001,Asia,0.0,4.2666160993647486e-08,0.007068725703991656,0.026894183180051198,0.0
2001,Europe,0.0,5.964214711729622e-07,0.007667004751154093,0.0005324830676955218,0.0
2001,North America,0.00018124227093872962,0.0,0.0008912731871838111,0.03735079258010118,0.0
2001,Oceania,0.0,0.01658011230697239,0.018776977070659805,0.004799906410856341,0.0074610669162377165
2001,South America,0.0,0.0,0.03684596357094671,0.0005975713964470429,0.0
2002,Africa,0.0,0.0,0.01838603662524526,0.006513897972531066,0.0
2002,Asia,0.009761638380582156,0.0,0.02341316962169337,0.0184780767042761,0.0
2002,Europe,0.0,0.0,0.11039090204535498,0.016360963035347238,0.0
2002,North America,0.017204005059021924,0.0,0.0059407729061270375,0.035171793142214726,0.0011376222596964586
2002,Oceania,0.16321268132896585,0.0,4.080486663547029e-05,0.010649649040711277,0.00408029948525971
2002,South America,0.0,0.0,0.012509849336631436,0.0009803912750168653,0.003137261074881943
2003,Africa,0.0,0.0,0.029920470896010465,0.0,0.0
2003,Asia,4.041433583009386e-06,0.0016167796529818906,0.06362894899023419,0.02115248411870674,0.0
2003,Europe,0.003275176062270445,0.06964057687771676,0.01669190282036594,0.0017527917242308858,0.01005536273882131
2003,North America,0.0,0.0,0.0010674114671163574,0.0750285975267004,0.019386180438448565
2003,Oceania,0.0,0.0,0.010133926064576509,0.013245999064108564,0.02393846513804399
2003,South America,0.004601439172475827,0.0,0.0510840341803463,0.0,0.0
2004,Africa,0.0,0.0,0.0,0.013577141922825376,0.0
2004,Asia,0.0,0.0,0.0362370010429506,0.07384976533611454,0.0
2004,Europe,0.007488344509215891,0.0,0.0009559086161000101,0.004808730666846379,1.678741112646157e-05
2004,North America,1.4651489600899381e-05,0.0,0.003309839797639123,0.2977425913434514,0.0
2004,Oceania,0.0,0.0,0.023119981282171267,0.019817173607861487,0.0
2004,South America,0.0616201034405217,0.0,1.3807060939959523e-05,0.01307092421857432,0.0
2005,Africa,0.0,0.0,0.0007418247220405494,0.019700032701111838,0.0
2005,Asia,0.0017594695173983124,0.0,0.042930895041243956,0.03379780032236655,0.0
2005,Europe,0.0,0.002164989722680864,0.02638265323314351,0.030769892509350676,0.02008026417764599
2005,North America,0.0,0.0,0.005053212478920742,0.7667848454187746,0.0004514502529510961
2005,Oceania,0.0,0.0,0.009771361722040243,0.003908563406644829,0.0030065512400561534
2005,South America,0.0,0.0,0.01900276590960198,0.0,0.0
2006,Africa,0.0,0.0,0.01164702419882276,0.0,0.0
2006,Asia,0.010733236939414052,0.0,0.02109145728643216,0.04344902815966625,5.163790651370058e-05
2006,Europe,0.0011827509519156249,0.0052433231121744115,0.0008490278666981164,5.2434545270748394e-05,0.0034553492603699833
2006,North America,0.0,0.0,0.006501079258010118,0.020688698707138842,0.0009446599213041035
2006,Oceania,0.0,0.0,0.0002548432381843706,0.08609335517080019,0.007281516144127281
2006,South America,0.0,0.0,0.007236181695525073,0.0,0.0
2007,Africa,0.0,0.0,0.025436396337475475,0.01193302812295618,0.0
2007,Asia,0.0,0.0,0.03183441499952593,0.04249703707215322,0.0
2007,Europe,0.002069747615998922,0.0,0.04702173063315025,0.047420625400141525,0.008933830912828115
2007,North America,0.0012756351883080382,0.0,0.016192054525014054,0.035344120292299046,0.011969704890387858
2007,Oceania,0.0,0.0,0.0946537669630323,0.007125690219934488,0.0
2007,South America,0.0,0.0,0.02721659545761187,0.0,0.0010206206431302002
2008,Africa,0.0,0.0,0.016640516677567038,0.003811543492478744,0.020487115761935907
2008,Asia,0.000808123162984735,0.07577008865080118,0.012854605575045036,0.023535360766094623,0.0
2008,Europe,0.0,0.0,0.006519705495838528,0.01659383023890555,0.0
2008,North America,0.0,0.0,0.04112801573917931,0.2046356548622822,0.008607498594716132
2008,Oceania,0.0,0.0,0.14078797379503977,0.032725549836218996,0.0
2008,South America,0.0,0.0,0.06988335956824826,0.0,0.0
2009,Africa,0.0,0.0,0.00717217135382603,0.0003825376062786135,0.0
2009,Asia,0.012477010050251256,0.00021488100881767328,0.01860255759931734,0.026060856167630604,0.0
2009,Europe,0.0,0.0,0.004798834113960306,0.032764123732183174,0.0005665970280014826
2009,North America,0.0001109584035975267,0.0045204721753794265,0.002952290612703766,0.04877588251826869,0.00041095278246205735
2009,Oceania,0.0,0.0,0.013222227421619092,0.005015301824988301,0.08894791764155358
2009,South America,5.590285585788172e-05,0.0,0.01975486845064088,0.0,0.0
2010,Africa,0.0,0.0,0.002783812949640288,0.0,0.0
2010,Asia,0.008081492367497866,0.0,0.10691563003697734,0.008218083341234474,0.000920676495685977
2010,Europe,0.006786410351450618,0.0019389763116217946,0.04046166728442902,0.033667870741651784,0.008725386663072413
2010,North America,0.0,0.0,6.469083754918493e-05,0.06574702922990444,0.0
2010,Oceania,0.0,0.0,0.498754936827328,0.18649808142255497,0.0
2010,South America,0.003710456487519676,0.0,0.06379284911176074,0.0,0.0
2011,Africa,0.0,0.0,0.045899738391105296,0.00045601700457815564,0.0
2011,Asia,0.00046938939982933535,0.0009292713567839196,0.1885545273537499,0.013683189532568503,0.0
2011,Europe,0.0,0.0,0.004186962967954982,0.00047930720760184657,0.0
2011,North America,0.03135581506464306,0.0019597386172006746,0.03328817313097246,0.17291830803822372,0.011299853850477796
2011,Oceania,0.0,0.0,0.0,0.16333921385119327,0.00352391202620496
2011,South America,0.0,0.0,0.1053046548234765,0.0,0.006271868675511581
2012,Africa,0.0,0.0,0.04517540876389797,0.004512557226945716,0.0
2012,Asia,3.88736133497677e-06,6.541907651464872e-05,0.062354690907367026,0.01866255570304352,0.0
2012,Europe,0.018507376082488123,0.0006104727566802574,0.02121165886039694,2.7162449034605924e-05,0.0
2012,North America,0.07680028948847667,0.0,0.0008064024732996065,0.306250921866217,0.003072009555930298
2012,Oceania,0.0,0.0,0.0450097800655124,0.009622133832475432,0.0
2012,South America,0.04485642005846638,0.0,0.01146294130874747,0.00043015516078255,0.006144704295030358
2013,Africa,0.024835022890778286,0.0,0.006474002616088947,0.0015984303466317854,0.0
2013,Asia,0.0,0.0,0.0829414952119086,0.07550199819853987,0.0
2013,Europe,0.0,0.0,0.08482845638036189,0.022959042356033292,0.0
2013,North America,0.0007569139966273188,0.0015138279932546375,0.030768993816750984,0.08217829960652051,0.0026809949409780775
2013,Oceania,0.0518583528310716,0.0,0.00012601778193729526,0.12728291998128216,0.0230621431913898
2013,South America,0.0,0.030280008994827974,0.05601801214301776,0.003542770407015966,0.0
2014,Africa,0.0,0.0,0.005459679529103989,0.016682374100719426,0.0
2014,Asia,0.011636804304541577,5.653503365886034e-05,0.09288963923390538,0.07919804209727885,0.0
2014,Europe,0.0,0.0,0.020734423964686458,0.006594699599016073,0.0
2014,North America,0.00845384766722878,0.009310404721753793,0.006779463181562676,0.04509774311410905,0.00037241708825182685
2014,Oceania,0.0,0.0,0.0014881141787552643,0.06405166120729995,0.00775067852129153
2014,South America,0.1489832471328986,0.0,0.008045086575219249,0.0,0.0010130874747020463
2015,Africa,0.07591223021582734,0.0,0.020384630477436234,0.0020384892086330935,0.0
2015,Asia,0.048934004930311935,0.0,0.03936297051294207,0.03970347018109415,0.003137117189722196
2015,Europe,0.0,0.0,0.011116982848670688,0.0092269905987802,0.0006101661219125922
2015,North America,0.017110851602023608,0.0,0.012654589657110736,0.06367397976391231,0.007260952782462057
2015,Oceania,0.004019372952737483,0.0,0.04155638745905475,0.15132466073935424,0.021738137576041178
2015,South America,0.0,0.002797571396447043,0.04470152912075557,0.0005714189341128851,0.0
2016,Africa,0.0,0.0,0.012082701111837802,0.001132603008502289,0.0
2016,Asia,0.009356058594861098,0.005511401346354414,0.10929131269555324,0.032655342751493316,0.0016109770550867546
2016,Europe,0.0,0.0,0.02099864204602891,0.004421693567409105,0.0006914411834080264
2016,North America,0.000308566610455312,0.0,0.055860385047779654,0.12232442664418212,0.02020373524451939
2016,Oceania,0.0,0.0,0.003058025269068788,0.06727646233036967,0.006727655591951333
2016,South America,0.013225747695075332,0.0,0.03870737575893861,0.0,0.0
2017,Africa,0.05021860693263571,0.0,0.000502158273381295,0.03469270765206017,0.01757652060170046
2017,Asia,0.0003700767990897886,0.0,0.04524721484782403,0.04592615909737366,0.0
2017,Europe,0.009918108299356404,0.0,0.0005774067459648886,0.00963651649425481,0.003156545472925161
2017,North America,0.008991975829117482,0.0,0.00683390106801574,0.906721981450253,0.05467120573355818
2017,Oceania,0.0,0.0,0.004371548900327562,0.19223018249883014,0.0011977070659803463
2017,South America,0.0,0.0,0.09508102091297504,0.0,0.01582765909601979
2018,Africa,0.0,0.0,0.032276389797253106,0.0,0.0
2018,Asia,0.003257201099838817,0.0,0.05088326538352138,0.09146816867355646,0.0
2018,Europe,0.0,0.0,0.0036706034976581193,0.008940721771068505,0.00042935943660073455
2018,North America,0.011072636312535132,0.0,0.0027340387858347387,0.13954181281618888,0.07970044969083755
2018,Oceania,0.07014838558727188,0.0,0.0021278427702386524,0.0035073935423490877,0.0
2018,South America,0.10955655498088598,0.0,0.0014888464133123453,0.0,0.0
2019,Africa,0.005416742969260955,0.0,0.00229107259646828,0.09047943100065402,0.0
2019,Asia,7.445482127619228e-05,0.0,0.06090157153692993,0.11512577510192472,0.0
2019,Europe,0.0,0.0,0.012345553795868854,0.0017158102234053308,0.00043825521447585675
2019,North America,0.0,0.0,0.03724419055649241,0.053048833614390105,0.005603870151770658
2019,Oceania,0.0,0.0,0.11483284978942443,0.0,0.11483284978942443
2019,South America,0.0,0.0,0.0,0.0,0.0
2020,Africa,0.009908731196860693,0.0,0.01839061478090255,0.0,0.0
2020,Asia,0.0,0.0,0.12957782781833696,0.06228532995164502,0.0
2020,Europe,0.0,0.0,0.001845439229032584,0.01095354651750514,0.0006616234794622098
2020,North America,0.015329314221472738,0.0,0.012178288364249579,0.21587351602023608,0.037471655424395726
2020,Oceania,0.0,0.0,0.07373182030884418,0.16023167992512868,0.0005671502105755732
2020,South America,0.08176552732178997,0.0,0.016216797841241287,0.006132426354845963,0.0
2021,Africa,0.03759156311314585,0.0,0.002839241334205363,0.0,0.0
2021,Asia,0.008506506589551531,0.0,0.06649618137859106,0.03122226462501185,0.0007655873708163459
2021,Europe,0.0,0.02184472150149948,0.16556738551740405,0.010809236108771101,0.0024926407655760353
2021,North America,0.02928296514896009,0.0,0.019066467116357504,0.3987331028667791,0.0267318071950534
2021,Oceania,0.0,0.0,0.1504353299017314,0.03927463734206832,0.0065006083294337855
2021,South America,0.07809669440071959,0.0,0.01478628288733978,0.004555633011018664,0.0
2022,Africa,0.022432930019620666,0.0,0.2769064748201439,0.0005608240680183126,0.0
2022,Asia,0.01930936996302266,0.0,0.06485722717360387,0.008746311747416326,0.0
2022,Europe,0.0,0.0,0.0001697543552245847,0.0075230784782828455,0.0
2022,North America,0.0662765964024733,0.0,0.005368403597526701,0.38088556211354696,0.0009218465430016863
2022,Oceania,0.0,0.0,0.4236332241459991,0.0012539541413196069,0.0
2022,South America,0.09641315493591185,0.0,0.029550663368563077,0.0,0.018559523274117383
2023,Africa,0.0,0.0,0.0003366579463701766,0.22645896010464356,0.0
2023,Asia,0.006588691096994406,0.0,0.0004227718782592206,0.06987311320754717,0.0
2023,Europe,0.008325598948680797,0.0,0.052128948343835295,0.0004856622974020285,0.0008672507328907909
2023,North America,0.041955252951096124,0.001591408094435076,0.01081432827431141,0.16340847948285553,0.01649275435637999
2023,Oceania,0.0,0.0,0.09153210107627516,0.34204094525035095,0.0
2023,South America,0.057875826399820106,0.0,0.06450143917247583,0.04097607375758939,0.020835304699797618
2024,Africa,0.029504937867887507,0.0,0.03924133420536298,0.032275997383911056,0.0
2024,Asia,0.002322935431876363,0.0,0.0367874845927752,0.02228548402389305,0.0
2024,Europe,0.00037065741146342283,0.0,0.05319607777066415,0.010861818917006437,0.0019543754422616843
2024,North America,0.01517706576728499,0.0,0.010680157391793142,0.5089333333333333,0.008178752107925801
2024,Oceania,0.0,0.0,0.02667290594291062,0.0,0.0
2024,South America,0.13604677310546437,0.0,0.1843939734652575,0.021137845738700246,0.02900832021587587
